"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Z-momentum: Residual","Energy: Residual","Tke: Residual","Tdr: Residual","O2: Residual","CO2: Residual","CO: Residual","CH4: Residual","H2O: Residual","N2: Residual"
10978.0,2.312614918599909E-7,1.1746668986288062E-7,4.294089590280014E-7,1.6652684781194976E-7,0.11230834380313837,4.1441371606733574E-8,4.898905432696109E-7,1.121609098190683E-8,2.0689105135458023E-8,1.3212893697100373E-8,3.5894030733409743E-10,7.691841675338761E-9,6.102843552659786E-9
10980.0,2.409849201644491E-7,1.1328248194083167E-7,3.9813885099390825E-7,1.6665115135135556E-7,0.08968179068377159,3.809433043419118E-8,6.153835638257633E-7,7.48979732873461E-9,1.3339264543565374E-8,8.250787095423093E-9,3.097312208893762E-10,2.2636691898309522E-9,3.2901604305688006E-9
10983.0,2.4929907303221024E-7,1.186633460382404E-7,5.519231074143386E-7,1.7134910133298822E-7,0.09630939471859207,3.676399457063738E-8,1.0376385441767092E-6,1.0642945350355826E-8,2.0505849205275265E-8,1.2394742979193276E-8,5.50714936423271E-10,2.7696696364001684E-9,2.745437460793618E-9
10986.0,2.1406360446554418E-7,1.1925418862045736E-7,4.094886775757378E-7,1.631355985785174E-7,0.10251450156692797,4.132484968616739E-8,4.394536303475577E-7,9.943584312847577E-9,1.7534696894684222E-8,1.1657831047872979E-8,3.420290093259031E-10,7.857771992406464E-9,4.522251897594581E-9
10988.0,1.5757652065604074E-7,1.0341765755368214E-7,3.265298676631922E-7,1.4778677417046152E-7,0.09177923248616247,3.949539053131373E-8,4.4368247163503376E-7,7.1401888126240545E-9,1.4245579113195409E-8,8.919827231968416E-9,3.249273816810886E-10,2.448064137002095E-9,3.181517887532696E-9
10991.0,1.6677214754904396E-7,9.356225118841925E-8,3.6976927961817797E-7,1.3287714911946478E-7,0.1301732648636983,3.770797792303969E-8,5.282586320946632E-7,8.289800053551508E-9,1.749574793804292E-8,1.0903089209814786E-8,4.284170922276875E-10,2.7550044757824796E-9,2.965632956965023E-9
10993.0,1.7835980619528263E-7,9.362056267728133E-8,4.127114387764752E-7,1.3162452622565256E-7,0.09889310071719026,3.8917475071090734E-8,6.706268120410568E-7,7.411426781079148E-9,1.0919131674573524E-8,6.838138029005405E-9,1.3967296668391995E-9,3.556360144631651E-9,3.063164153817017E-9
10996.0,2.439539077466127E-7,1.1720889956641037E-7,5.243881087240743E-7,1.6081167055886092E-7,0.09078862400437342,3.6546940567946606E-8,5.60238156768348E-7,9.263130929326274E-9,1.552952752941914E-8,9.42268517702973E-9,2.899974200441626E-10,3.0202370050042696E-9,3.4793372864920364E-9
10999.0,2.1928174332961298E-7,1.192237866189611E-7,5.753020878563163E-7,1.5235593923214964E-7,0.10576680550771166,3.2909124883761706E-8,7.385256700736516E-7,1.0348954225726674E-8,1.9482678931788126E-8,1.171274038653864E-8,5.194901611832451E-10,4.014248390010282E-9,3.871151071542418E-9
11001.0,2.2615285891286825E-7,1.1530872340579434E-7,4.654645521604526E-7,1.5248258120156374E-7,0.09554113681820255,3.4598606561726354E-8,7.181184656537029E-7,7.761639643779404E-9,1.1450235553836629E-8,6.916876927802467E-9,1.248264387990062E-9,3.718892685621846E-9,3.74384730606336E-9
11004.0,2.3050062634225724E-7,1.1168550210683076E-7,4.503749769145864E-7,1.5102897832397543E-7,0.09357824755732971,3.968589131682137E-8,5.480394184727168E-7,8.757638633726624E-9,1.5117894121920496E-8,9.12391272589689E-9,3.3281300029585204E-10,3.842230023488748E-9,3.568641435188781E-9
11006.0,2.3215163136814028E-7,1.1182978978120756E-7,5.181948875531522E-7,1.7842866143511373E-7,0.09858716348583442,4.780892490692014E-8,5.642983171775286E-7,1.0032852118416346E-8,1.9307630414358977E-8,1.2405873201635064E-8,3.1652237034830815E-10,6.618810820958293E-9,3.6629573844672917E-9
11009.0,2.230255343821785E-7,1.1733273400848265E-7,6.266889018463813E-7,1.644815738701786E-7,0.09047263412522064,4.7278163712260976E-8,7.76083851569897E-7,8.315731034926275E-9,1.238338302224351E-8,7.678173442486063E-9,1.2800049481858385E-9,3.62931379696378E-9,3.905096031664121E-9
11011.0,2.0538411633451637E-7,1.189980131907967E-7,4.898898184382378E-7,1.659774449223316E-7,0.09315813888955657,4.539515464240753E-8,6.645891375134746E-7,1.0036030559472406E-8,1.7773829428562476E-8,1.0657242349980157E-8,5.492352125092072E-10,2.5365962082505974E-9,3.706287547242919E-9
11014.0,2.1651820009413267E-7,1.212371431838992E-7,5.48603395269952E-7,1.6818214190127903E-7,0.09386222009613074,3.92178800500051E-8,3.5949146769517606E-7,9.246375943226073E-9,1.8613704070479297E-8,1.179234008101363E-8,2.8380556168403395E-10,4.72826897848028E-9,3.187770692393659E-9
11017.0,1.7929546919065327E-7,1.2737905758328096E-7,5.031519407580465E-7,1.755499692340126E-7,0.0994794549239483,3.882604660922866E-8,5.233287944271331E-7,8.688176040229834E-9,1.7102520189158716E-8,1.0682976718954661E-8,9.416348366090393E-10,2.9437318011690877E-9,3.4805156050324504E-9
11019.0,1.9434917255442632E-7,1.2601931399516705E-7,4.041585341474881E-7,1.7483213375196834E-7,0.08903307772243457,4.1704768568921955E-8,5.062552549990366E-7,7.916973221776364E-9,1.2780275519678486E-8,7.680390957208794E-9,7.62962751459745E-10,2.56520382537689E-9,4.3087865257361735E-9
11022.0,1.7037836372385671E-7,1.2515853731250887E-7,4.44434970441362E-7,1.6678338228537432E-7,0.09144955000336795,4.5918886821251335E-8,3.8869663603015E-7,8.454704095183481E-9,1.5769590654820075E-8,1.0013760064686746E-8,3.970690166860193E-10,4.128108902606935E-9,2.700428692521976E-9
11024.0,1.6364404951829856E-7,1.228003287339496E-7,4.3455850514920207E-7,1.6927041017914663E-7,0.12455053177477474,4.985815397409368E-8,4.076864501752908E-7,8.961500646356951E-9,1.791030148562693E-8,1.122694926590578E-8,2.7287531464788427E-10,3.6605288058649326E-9,3.1005097163245095E-9
11027.0,1.4903993091408664E-7,1.1980423062676266E-7,4.1553231876635465E-7,1.587479377589711E-7,0.1261142506217424,4.993618042687027E-8,4.332679441091238E-7,7.527384610362678E-9,1.529398949887517E-8,9.491239893501948E-9,8.334942837705595E-10,2.5470656817335817E-9,2.399301087894832E-9
11030.0,1.8152674013293422E-7,1.2644061537448456E-7,5.660787313730038E-7,1.690264433498216E-7,0.09517568885592705,4.6765497717894554E-8,5.570671960716686E-7,1.0035286159502884E-8,1.616960847979279E-8,1.0222042566372295E-8,3.1934222075278163E-10,4.983528506257118E-9,3.5790239974492247E-9
11032.0,1.9792331200865724E-7,1.39505300366533E-7,5.526849229683765E-7,1.813894754446242E-7,0.09727740726237057,4.350100501686079E-8,5.147248001799066E-7,9.266245045815632E-9,1.6963265952640273E-8,1.063082993193419E-8,2.8306901220879084E-10,5.398793243148102E-9,4.405719062101185E-9
11035.0,1.9778162821384505E-7,1.406114583706766E-7,4.3316827054916527E-7,1.711664086871564E-7,0.09507732970037114,3.718437092277201E-8,4.072281536561781E-7,7.593214760745942E-9,1.3150712047546048E-8,8.095830534906864E-9,9.162469878132358E-10,3.131660688147849E-9,3.2255053400324928E-9
11037.0,1.8636320122309972E-7,1.3741146516847552E-7,4.3303457460147103E-7,1.7478587376023333E-7,0.08926186764096754,3.3144332706690595E-8,3.4216609547840095E-7,7.732674052128731E-9,1.5070650819003562E-8,9.319032007885644E-9,7.4149342453344E-10,2.593737451459352E-9,3.0740433293462986E-9
11040.0,1.8507366686456996E-7,1.2911455489987237E-7,3.585703058674883E-7,1.8157657652065888E-7,0.09321816491725823,3.432938950892483E-8,3.2374552566420326E-7,9.456749114589826E-9,1.6691960996578853E-8,1.0602617329161804E-8,3.372266137293675E-10,5.718123960010551E-9,3.774814294978738E-9
11042.0,1.9114125718090984E-7,1.2225295987467204E-7,4.281419775845537E-7,1.7931418722184823E-7,0.09088934000251064,3.723603250136E-8,4.063964044561367E-7,8.659730138031607E-9,1.7075703324317687E-8,1.0753203035757493E-8,3.2309219373893077E-10,3.5384816640563472E-9,3.289311045730348E-9
11045.0,1.863353753436279E-7,1.1432017344543246E-7,4.584058561336621E-7,1.8267413098818843E-7,0.09299456155860031,4.451597745334269E-8,4.6270222324194813E-7,7.758974228042029E-9,1.567515119679246E-8,9.740852256509825E-9,5.741205393239406E-10,2.5504842689238213E-9,2.9045712183084637E-9
11048.0,2.047702251287525E-7,1.1487872063693399E-7,4.5464416610404426E-7,1.8085112853381014E-7,0.09390321906015255,4.653604524913873E-8,4.544333466323562E-7,1.0178355851779716E-8,1.8622126978794415E-8,1.1855163794758967E-8,3.8688462153134666E-10,5.7991900487826645E-9,3.9442883827641366E-9
11050.0,2.1732931159041314E-7,1.1524095267957354E-7,4.576828841787475E-7,1.719193703468917E-7,0.09242685549941411,4.267044474641018E-8,6.466519366042028E-7,9.650014770712385E-9,1.6941428463217537E-8,1.0677369576591544E-8,2.49372333825323E-10,3.0734797623305787E-9,3.980017220930795E-9
11053.0,2.2428183228098563E-7,1.2213305880994434E-7,4.4498719784176754E-7,1.7763994501551072E-7,0.09362796615334627,3.941825558258294E-8,7.166631981198007E-7,8.365520786157461E-9,1.737794770176504E-8,1.09435500873541E-8,5.105580010442471E-10,2.4917995209878927E-9,3.3069267693937723E-9
11055.0,1.8733431989747285E-7,1.219827855999493E-7,4.561689911536319E-7,1.7199662334408293E-7,0.08613708630377324,3.850835576475107E-8,4.6644078502615127E-7,7.441390371080012E-9,1.0563604109939926E-8,6.570037360692463E-9,1.296794032190373E-9,3.2426108650272517E-9,4.152159536693721E-9
11058.0,2.1933685138438243E-7,1.272485926352537E-7,4.6904154575241335E-7,1.7796023563057221E-7,0.10578937297611486,3.995734187341427E-8,8.396715263697301E-7,8.603006755148484E-9,1.64881066015704E-8,1.0375092459571903E-8,2.7127244977457187E-10,2.76304278962374E-9,3.5852596339206255E-9
11060.0,1.9623362076811426E-7,1.2088967037773115E-7,5.158112845164239E-7,1.642986602581276E-7,0.1187027343281904,3.926698850044226E-8,7.438700864221861E-7,9.919391015170482E-9,1.8766816698241958E-8,1.1958375005622797E-8,3.1343631692205386E-10,7.258396840559645E-9,4.206034321662477E-9
11063.0,2.1394337091825777E-7,1.2141795260254027E-7,5.063948051820431E-7,1.7351536530047038E-7,0.09175890683679679,4.079081784440031E-8,9.930608670836342E-7,8.12270156492456E-9,1.2740015115398035E-8,7.927532667347171E-9,1.1178053151081772E-9,3.2107862005073077E-9,4.329888951705269E-9
11066.0,2.6367631537685493E-7,1.351006347985055E-7,6.396365503245968E-7,1.883547916112175E-7,0.09276152366375573,4.224166083750052E-8,9.475509765994205E-7,9.542515801776853E-9,1.512874484162836E-8,8.821243569901692E-9,2.7935637350650957E-10,3.2809400170411205E-9,3.9438628992495765E-9
11068.0,2.495836762657192E-7,1.3623127696528353E-7,5.082687376614002E-7,1.7401527494013706E-7,0.11367496323671569,4.495751252642817E-8,4.3797181079945717E-7,1.1374339044501538E-8,2.118085042403488E-8,1.3242256079289177E-8,2.984884797539481E-10,7.470869947139635E-9,5.279390945033654E-9
11071.0,2.472763117271978E-7,1.3340414415079094E-7,5.739991266868088E-7,1.8089683658330002E-7,0.08669005640764406,4.324708473472777E-8,6.516261048314938E-7,7.4166545339929494E-9,1.1413700536317573E-8,7.1195337207428125E-9,1.1406327845357574E-9,3.6068911989483128E-9,3.1223039592373996E-9
11073.0,2.3983066738975865E-7,1.3960147655174804E-7,5.715288618292019E-7,1.9214679466202833E-7,0.09330171740949718,4.801317330831299E-8,5.072581582527341E-7,8.478377036546548E-9,1.6525357354083246E-8,1.0118110969295675E-8,4.898422731902762E-10,2.7581756251863166E-9,3.2277458175357232E-9
11076.0,2.542851517820716E-7,1.4267582866376002E-7,5.913671242376377E-7,2.1611502567608916E-7,0.09976317635483065,5.7970042018856637E-8,4.842362348924126E-7,1.0336424095042035E-8,1.9815675773691997E-8,1.2418312603677284E-8,3.054140438631158E-10,6.6623616946457185E-9,4.5290033763938235E-9
11079.0,2.170263326868665E-7,1.364337582574941E-7,6.154658983472434E-7,2.0256172836803918E-7,0.084501503043698,5.4906896957063086E-8,4.6427972729239555E-7,6.5774904283701434E-9,1.0757063772661708E-8,6.690181478262713E-9,9.212358494563113E-10,2.738022826808243E-9,2.877198150100976E-9
11081.0,2.3538596798220149E-7,1.353959896200577E-7,5.320578397812309E-7,2.0574903117620824E-7,0.08734076129716652,5.331016805714524E-8,4.5170146440777687E-7,7.438840301456819E-9,1.4759876202271881E-8,9.262318143640753E-9,5.670007480519854E-10,2.3702340266514024E-9,2.9140226195998778E-9
11084.0,2.1513156715388626E-7,1.3859600222948988E-7,5.03487506858715E-7,2.0870546181264917E-7,0.09146775896606889,4.997364434055724E-8,3.864297838640546E-7,9.110182160541457E-9,1.9756598799063864E-8,1.2577719874643958E-8,3.0027671847619485E-10,4.604137173064052E-9,3.126986516808485E-9
11086.0,1.9058289045980292E-7,1.4397175604653292E-7,4.883117416664863E-7,2.1429931668058463E-7,0.08342769603803961,4.9218261823246884E-8,3.655711887733618E-7,8.390746271955813E-9,1.5199294469517973E-8,9.732596095118973E-9,2.74830869132135E-10,2.6091419317637253E-9,3.874075985380832E-9
11089.0,1.8101216432200542E-7,1.5348943162128086E-7,4.4853800444066204E-7,2.2372429059518167E-7,0.088519804983473,4.884156893099053E-8,4.38335409932739E-7,7.2818406928847206E-9,1.490453928848283E-8,9.469739270719723E-9,5.484786308000185E-10,2.0389738013098186E-9,2.691533382634754E-9
11091.0,1.702320022862511E-7,1.5731526222052273E-7,4.6160541653918365E-7,2.2314804257691382E-7,0.08740633673688009,4.95322048977206E-8,3.8864539624672456E-7,6.78015316507899E-9,1.2247968207752537E-8,7.719540373539187E-9,7.975021464398312E-10,2.5093094279525866E-9,2.5847675327488787E-9
11094.0,2.2342060111469396E-7,1.5528812430508897E-7,4.1798690852010974E-7,2.164483199427254E-7,0.1094645935926488,5.161692754081835E-8,5.589712570099251E-7,9.068046951420744E-9,1.700678407642849E-8,1.087808540202524E-8,3.3898486276022813E-10,4.103365155937934E-9,4.170487311622473E-9
11097.0,1.907127049945321E-7,1.5107175859989506E-7,4.802936630561785E-7,2.1000129739427596E-7,0.09049660733171105,5.3863433380041475E-8,7.936046837046495E-7,6.8612828820035734E-9,1.1463810273856067E-8,7.238060740509693E-9,7.675513434659877E-10,2.455794275810288E-9,3.954318003487488E-9
11099.0,2.2190987205464844E-7,1.5088733296992947E-7,7.202926612491025E-7,2.0664460199482375E-7,0.08968419990962122,5.170722639889466E-8,4.6753719192546337E-7,7.353310113302298E-9,1.4250049049190452E-8,8.993959507879193E-9,7.728501118227603E-10,3.1874883820711092E-9,3.098306394310268E-9
11102.0,2.2081624930568417E-7,1.5134384511246925E-7,5.397149426919912E-7,1.9260790733409323E-7,0.09635998240936602,4.5869377656968074E-8,4.227431825430874E-7,8.293030387475365E-9,1.533571452596143E-8,9.758301331138015E-9,2.986772036720602E-10,5.04359558997184E-9,3.07776444544696E-9
11104.0,2.1340385621455017E-7,1.474040570182024E-7,5.194918195792378E-7,1.9290387804422364E-7,0.08635682885092082,3.902319201715054E-8,3.161782457409358E-7,7.593903706332042E-9,1.4482968295403853E-8,8.965565405585174E-9,2.713737807320812E-10,3.21103313571594E-9,2.9464677182282302E-9
11107.0,1.9982763773045502E-7,1.4056770209258827E-7,4.6824627338157236E-7,1.9338457910600097E-7,0.0885166012033402,3.466350478296298E-8,3.893453701464718E-7,7.337822188132381E-9,1.5209736341849104E-8,9.559473390166222E-9,5.102101611014235E-10,2.3096391679126206E-9,2.62266711102043E-9
11109.0,2.3079176175463375E-7,1.347341610802222E-7,5.577596030798075E-7,1.9424583341229848E-7,0.08373393368202897,3.819038775147267E-8,5.404411567302754E-7,6.78815239131022E-9,1.1750886693353315E-8,7.375620613276155E-9,7.900310800432046E-10,2.7868818118962787E-9,2.6405096136861738E-9
11112.0,1.9571547456500346E-7,1.2327996246147477E-7,4.969705835183988E-7,1.9115224511848147E-7,0.08679752266873562,4.5187356394243525E-8,3.18608220516899E-7,8.819785369795736E-9,1.7478398980198263E-8,1.1038397422441394E-8,2.815331845847961E-10,3.1470416317909605E-9,3.1935576202123712E-9
11115.0,1.859016733609254E-7,1.1932186096681347E-7,5.439159632134562E-7,1.854892819918853E-7,0.08178919448463019,4.7819999219515554E-8,4.2591193160048103E-7,6.544732065103493E-9,1.2093624996876497E-8,7.702978481128673E-9,8.021966283619405E-10,2.2876497805154397E-9,2.5396724167744723E-9
11117.0,1.9634911794804174E-7,1.1562076977601623E-7,5.020704733209024E-7,1.739002063217364E-7,0.08642562943244064,4.4765413327415993E-8,5.00868612555606E-7,6.624998787787644E-9,1.3199643748025944E-8,8.459701397993948E-9,7.20097852992543E-10,2.1323373686679433E-9,2.4255663545502275E-9
11120.0,2.1799998977732545E-7,1.1782935213623456E-7,4.695515424192051E-7,1.6785230803123558E-7,0.09778441559587497,4.021047131118955E-8,4.381293513862148E-7,9.846588879708937E-9,1.9417934756292535E-8,1.2340173811798253E-8,2.9521115171140806E-10,4.3143595954167836E-9,3.0328676097518305E-9
11122.0,1.942034297142438E-7,1.2370435690020197E-7,4.0117948217394994E-7,1.7409473291742793E-7,0.08366902818613096,4.046754958004238E-8,3.258395186309982E-7,7.2553777768986164E-9,1.3211619222509042E-8,8.361038730204605E-9,2.9300479477923933E-10,3.2921226218338967E-9,3.064423315467776E-9
11125.0,2.1764376572620543E-7,1.2418138035677189E-7,5.307089029910706E-7,1.77242285633516E-7,0.09468033516323622,4.153944802567424E-8,4.860696114419783E-7,8.332974853885824E-9,1.787520059213312E-8,1.1223605662793166E-8,5.745836252996564E-10,2.276405561601886E-9,2.540553970971093E-9
11128.0,1.862670336191876E-7,1.230491041674634E-7,5.272881024861701E-7,1.7026862974605723E-7,0.11164021767734278,4.232462857582588E-8,5.88349149898063E-7,9.852365650807167E-9,1.717920590376902E-8,1.0933778234399266E-8,3.0621926777509556E-10,7.485651040217342E-9,4.072466209120889E-9
11130.0,1.913608709367453E-7,1.2233774001147486E-7,5.543047733312344E-7,1.8194135209436448E-7,0.11143868188133425,4.409732306733251E-8,3.684211125069584E-7,7.499660049048158E-9,1.4423980411004736E-8,9.186706573558357E-9,3.0995628382530006E-10,3.3099642969624833E-9,3.0242696845880972E-9
11133.0,1.7676494667685436E-7,1.2229812434453918E-7,6.535364228911841E-7,1.7323180676580184E-7,0.09922568394734867,4.323807820529138E-8,5.639459739797359E-7,7.874924279926244E-9,1.5883847229103525E-8,9.964911352054671E-9,7.893210410552194E-10,2.6442636207794553E-9,2.730121704460103E-9
11135.0,1.9169063080446647E-7,1.3246610485090656E-7,6.084484573011372E-7,1.8431084739730948E-7,0.08696269484021127,4.2727781419739484E-8,5.656913606350957E-7,7.29768355542842E-9,1.2848439650214297E-8,7.994884415860488E-9,9.571388991764829E-10,3.0874826669963383E-9,3.050829772592384E-9
11138.0,2.384886177038998E-7,1.492573679368326E-7,5.541033116451505E-7,1.921923449581486E-7,0.0965931370260288,4.371157263731349E-8,4.0984007146560656E-7,8.469091234787384E-9,1.486078047944909E-8,9.238824234678547E-9,2.674648487560956E-10,4.237101553486406E-9,3.38260389995157E-9
11140.0,2.6332721664778446E-7,1.5723194598555005E-7,6.593662879816032E-7,1.911027190207628E-7,0.11183440370794015,4.770073144505199E-8,5.217121886269897E-7,1.0206294031427617E-8,1.8726507022749556E-8,1.15497248213046E-8,3.451300749050415E-10,7.283148523587004E-9,5.11491304132481E-9
11143.0,2.3544419901037457E-7,1.4506582949613917E-7,5.0766718035973E-7,2.0006353736423454E-7,0.0879564965525028,4.8445090960253185E-8,5.081699328848995E-7,8.367946676690046E-9,1.1537512657603323E-8,7.010480178394896E-9,1.1073813615788616E-9,3.638167880969486E-9,4.490317268119216E-9
11146.0,2.50968551371797E-7,1.429453606538812E-7,5.160422787265532E-7,2.1033259709755316E-7,0.09353854576303579,5.5810788380311673E-8,5.304019085140341E-7,8.226648992517202E-9,1.4726199156540293E-8,9.204122332580136E-9,3.060981129477709E-10,4.2831561733675474E-9,3.6819639514612633E-9
11148.0,2.5742699325778923E-7,1.4116708139587852E-7,5.812680430991281E-7,2.2710025973285982E-7,0.10542622711387784,6.176961891538393E-8,5.136273063579632E-7,9.844438605807143E-9,1.7056689726368662E-8,1.0715623381060192E-8,2.880482757730415E-10,7.1545323826465416E-9,4.781707752303463E-9
11151.0,2.273402464293546E-7,1.4616269623262264E-7,6.372662234653504E-7,2.1571577331446394E-7,0.09287282510771049,5.6223921310138406E-8,4.3542658875028165E-7,7.37039554652684E-9,1.3338232602252538E-8,8.482737317946778E-9,1.0925916809831193E-9,3.0746987455190656E-9,3.0404639531653668E-9
11153.0,2.294242026597134E-7,1.5131608745241975E-7,5.792044763521492E-7,2.1792708754168145E-7,0.08630756855115344,5.10736398817284E-8,4.463222643525501E-7,6.958582093253441E-9,1.4045755670889025E-8,9.035651656888833E-9,7.02820856065437E-10,2.6143335557633754E-9,2.5243419122437936E-9
11156.0,2.392149758935724E-7,1.5950487571015006E-7,5.93720247123272E-7,2.2079299902628852E-7,0.09144983160365991,4.44388220738102E-8,5.210299033112393E-7,8.651197378112363E-9,1.6116193834035854E-8,1.0211525202302083E-8,3.1864161055627347E-10,5.554936251546298E-9,3.5496419431120608E-9
11158.0,2.182421003783358E-7,1.5331254733690417E-7,5.11984793725714E-7,2.1422850731548297E-7,0.08421108332895796,4.355909402869036E-8,3.7640567648166243E-7,8.120700703837729E-9,1.5963868461989098E-8,1.0061350839685033E-8,3.2801299196150245E-10,2.8557920528969995E-9,2.8967695194966536E-9
11161.0,2.6857322913806567E-7,1.4306322450810143E-7,4.4983483231023106E-7,1.9384396256435068E-7,0.08511727653419977,4.280530959100631E-8,4.12182853358454E-7,7.268878144461448E-9,1.4753577334156875E-8,9.101102549653569E-9,5.652379150326083E-10,2.202566004070988E-9,2.3737427805601085E-9
11164.0,1.748851738023053E-7,1.2834672154504841E-7,4.0149602190520956E-7,1.7290465595662918E-7,0.11974974369806311,4.283082674352441E-8,5.14883231524496E-7,8.725403483377696E-9,1.6917726080773424E-8,1.0722955353456476E-8,3.3100364895373716E-10,6.117343328085581E-9,3.343258693603687E-9
11166.0,1.805150820015261E-7,1.1938372915459283E-7,4.238416574029314E-7,1.6562670108602957E-7,0.14372058259440323,4.1956891662254554E-8,3.6745135158682607E-7,8.75006869768399E-9,1.8299382753803508E-8,1.1644559568316535E-8,3.5341599825144785E-10,3.2061084349370635E-9,2.9428128406303074E-9
11169.0,1.8678706762902111E-7,1.1900208247878519E-7,6.462835988148363E-7,1.6331908651382025E-7,0.09145084733045876,3.823634939399815E-8,4.890353912043604E-7,8.352434409293618E-9,1.733923647963662E-8,1.0836612435794317E-8,6.105619611256485E-10,2.633463128997182E-9,2.7179571767753934E-9
11171.0,2.0237664947143721E-7,1.2920431189438083E-7,5.206343805825097E-7,1.6775113623563776E-7,0.09470161319522419,3.500936335484795E-8,4.700680747155044E-7,8.12779051819081E-9,1.2924010530623487E-8,8.030581707522763E-9,1.0779474719324789E-9,3.39303625606216E-9,4.677933615636302E-9
11174.0,2.3394758462728968E-7,1.2727730098615804E-7,5.365564299273677E-7,1.5832568964346281E-7,0.09750436556096154,3.4790374688864416E-8,3.7389424080757016E-7,9.711320952922476E-9,1.6201646650118412E-8,9.898676576809966E-9,2.9261378050476884E-10,4.082441937969556E-9,4.168835169144314E-9
11177.0,2.220176161137405E-7,1.2087202071679808E-7,4.5629997663606456E-7,1.5507500410757844E-7,0.08623290487212916,3.5320565530520656E-8,6.816160742812616E-7,7.928572323427992E-9,1.38936785507826E-8,8.422452745192301E-9,9.958151892785565E-10,3.1914912331083868E-9,3.1475262039858908E-9
11179.0,2.2035950402260016E-7,1.1813484321644693E-7,4.427194370035329E-7,1.5656417001653017E-7,0.09582518889139428,3.7806317744492376E-8,4.671834616967297E-7,8.829116824924097E-9,1.7010798950101946E-8,1.0658603791851077E-8,1.0423600191306239E-9,3.627244334580813E-9,2.8967465075127307E-9
11182.0,2.112317556318387E-7,1.1443754695746168E-7,4.33289297038759E-7,1.5232781377477624E-7,0.08480287178846337,4.555628334594994E-8,4.399034607311163E-7,8.253325860221383E-9,1.560775278210194E-8,9.602832270448006E-9,2.8175145480969263E-10,3.0763413744833787E-9,3.585025964644707E-9
11184.0,2.2312124220911328E-7,1.187489721954865E-7,5.305342560536661E-7,1.679316858514953E-7,0.091966365015913,4.887479386338882E-8,4.544368972974874E-7,1.1175663129805839E-8,1.9035702076593934E-8,1.2201402418295227E-8,3.469095910730779E-10,6.933859995092496E-9,4.598485054213957E-9
11187.0,2.3034530048304705E-7,1.1630946248263435E-7,5.423647068982878E-7,1.5536140359496067E-7,0.08320456794808728,4.190301014249069E-8,5.21820418857634E-7,7.877878785047445E-9,1.229268973903308E-8,7.774971865498703E-9,1.1936301787094094E-9,3.351931721992455E-9,3.126742912238665E-9
11189.0,2.2295879873606198E-7,1.1869283737128734E-7,4.351878237431676E-7,1.6050357521113568E-7,0.08737329800988697,3.828079598672586E-8,5.368000715834551E-7,8.810749021248447E-9,1.7189582534530113E-8,1.0312512892292839E-8,8.055509099128234E-10,2.826747441995973E-9,2.61478761874637E-9
11192.0,2.191216069233548E-7,1.2439953664193317E-7,4.0910703198996565E-7,1.6383986984418532E-7,0.09130586765377742,3.731907709889838E-8,5.859065694558329E-7,9.637756488956922E-9,1.8737102011475282E-8,1.1851278238855094E-8,4.0988822440074655E-10,6.585362268225372E-9,4.729357501994881E-9
11195.0,1.9576036068647005E-7,1.2033638849864465E-7,4.947289501574329E-7,1.606390537847658E-7,0.08360806767932276,4.036841966406119E-8,6.486105368014408E-7,7.694970295075153E-9,1.1334036346210806E-8,7.188124277457621E-9,1.3870299295539123E-9,3.5400203706593007E-9,3.3571999659224678E-9
11197.0,2.0429184543519193E-7,1.1618026347070279E-7,5.262654679815589E-7,1.557535522819513E-7,0.08791096260844594,3.9083626097213847E-8,6.404831726409222E-7,9.373836865782972E-9,1.7402411082892836E-8,1.031073396370512E-8,6.285753577441703E-10,2.963578936144595E-9,2.7280692743434397E-9
11200.0,1.8317732682516072E-7,1.1698763635533869E-7,4.225599353967359E-7,1.4711871984909451E-7,0.12158400048403999,4.261479206866899E-8,5.578543228223435E-7,1.0386250033135879E-8,2.184526186010867E-8,1.4406261356256758E-8,3.9519779033979237E-10,7.722217334562825E-9,4.180213246879223E-9
11202.0,2.099356333010186E-7,1.1895510090457924E-7,4.6106989341732505E-7,1.562027295839287E-7,0.11219625803084456,4.1377259629290145E-8,8.5508940866929E-7,9.579889712642195E-9,1.5277664377205726E-8,9.414693968076963E-9,2.7394762122451255E-10,3.1417224088803395E-9,4.052493690521738E-9
11205.0,2.02039941102245E-7,1.2568940476845716E-7,7.174453105996743E-7,1.5774506761880436E-7,0.08739492446502546,4.0427742541883234E-8,6.537724620721316E-7,9.65171107662462E-9,1.7371167587009106E-8,1.0285774874950962E-8,6.265399763172024E-10,3.16630957323986E-9,3.173851409363293E-9
11207.0,2.3302154059011952E-7,1.38826398516294E-7,5.873909526862913E-7,1.7193582191253639E-7,0.09323423723646379,3.8793062856219154E-8,8.926294614821488E-7,8.51584504255041E-9,1.3515954090932632E-8,8.196089246207758E-9,1.3013252831871357E-9,3.741817232113752E-9,3.0174252754225054E-9
11210.0,2.734193976446014E-7,1.3990321527273118E-7,5.753889806888707E-7,1.7267772809327895E-7,0.09829179107758315,3.9992216139487726E-8,6.099765963367443E-7,1.1509251005230812E-8,1.6956727972836114E-8,1.0116906043841736E-8,2.4902214696046244E-10,3.7830851504387115E-9,4.482641013247399E-9
